,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
170,0.0,-0.0,,,,True,False,False
171,0.0,-0.0,-1.0,0.08153802128412717,-0.17210457591104328,True,False,False
172,0.0,-0.9921875,-1.0,0.04984614239829279,-0.5798508201574547,False,False,True
173,0.0,-0.9921875,,,,True,False,True
174,0.0,-0.9921875,,,,True,False,True
175,0.0,-0.9921875,-0.658236019814491,-1.0,0.10927658377138386,True,False,True
176,0.0,-0.9921875,,,,True,False,True
177,0.0,-0.9921875,1.0,-0.873857463865912,-0.2980447587731467,True,False,True
178,0.0,-0.9921875,,,,True,False,True
179,0.0,-0.9921875,,,,True,False,True
180,0.0,-0.9921875,-0.04245142597438321,-0.5165024140521306,0.2586499413522639,True,False,True
181,0.0,-0.9921875,,,,True,False,True
182,0.0,-0.9921875,0.11529552388971695,-0.41719149080669554,0.5325690289421205,True,False,True
183,0.0,-0.9921875,,,,True,False,True
184,0.0,-0.9921875,,,,True,False,True
185,0.0,-0.9921875,0.05583897011343386,-0.12973841589443755,0.675277024405055,True,False,True
186,0.0,-0.9921875,,,,True,False,True
187,0.0,-0.9921875,-0.5212429682120597,0.48680735086118343,0.5475671516659821,True,False,True
188,0.0,-0.9921875,,,,True,False,False
189,0.0,-0.9921875,-0.4421219174244811,0.3959430892479684,0.36846000518641886,True,False,False
190,0.0,-0.9921875,,,,True,False,False
191,0.0,-0.9921875,-0.0030166377549293456,-1.0,0.1718347837268843,True,False,False
192,0.0,-0.9921875,,,,False,False,False
193,0.0,-0.9921875,,,,False,False,False
194,0.0,-0.9921875,-1.0,-1.0,0.7562099132486809,False,False,False
195,0.0,-0.9921875,,,,False,False,False
196,0.0,-0.9921875,1.0,1.0,0.8181418344106797,False,False,False
197,0.0,-0.9921875,,,,False,False,False
198,0.0,-0.9921875,,,,False,False,False
199,0.0,-0.9921875,0.016485692092915796,1.0,0.7594990255609644,False,False,False
200,0.0,-0.9921875,,,,False,False,False
201,0.0,-0.9921875,-0.5114284625381073,1.0,0.5649045862174273,False,False,False
202,0.0,-0.9921875,,,,False,False,False
203,0.0,-0.9921875,-1.0,1.0,-1.0,False,False,False
204,0.9921875,-0.9921875,,,,False,False,False
205,0.9921875,-0.9921875,-1.0,-1.0,1.0,False,False,False
206,0.9921875,-0.9921875,,,,False,False,False
207,0.9921875,-0.9921875,,,,False,False,False
208,0.9921875,-0.9921875,1.0,-1.0,-1.0,False,False,False
209,0.9921875,-0.0,,,,False,False,False
210,0.9921875,-0.0,,,,False,False,False
211,0.9921875,-0.0,,,,False,False,False
212,0.9921875,-0.0,,,,False,False,False
213,0.9921875,-0.0,-0.058219507042704816,-0.7926720637787974,0.026009369094934974,False,False,False
214,0.9921875,-0.0,,,,False,False,False
215,0.9921875,-0.0,-0.009536767415076839,-0.1746705308855068,0.006229946066810397,False,False,False
216,0.9921875,-0.0,,,,False,False,False
217,0.9921875,-0.0,,,,False,False,False
