,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
313,0.9921875,-0.0,,,,False,True,
314,0.9921875,-0.0,0.0006483501763442498,-0.013821046607242954,-0.00016557785013442253,False,True,
315,0.9921875,-0.0,0.0001246521870649346,-0.001646781939658721,-4.625490678181043e-05,False,True,
316,0.9921875,-0.0,,,,False,True,
317,0.9921875,-0.0,0.0001540412369691973,-0.004504126699397695,-5.392763284744325e-05,False,True,
318,0.9921875,-0.0,0.00011800255740999541,-0.0007190869799140461,-4.582929243242653e-05,False,True,
319,0.9921875,-0.0,,,,False,True,
320,0.9921875,-0.0,,,,False,True,
321,0.9921875,-0.0,,,,False,False,
322,0.9921875,-0.0,-4.280911623604444e-05,-2.2783609008975556e-06,-5.888578596223207e-06,False,False,
323,0.59375,-0.0,0.015248803572856622,-1.0,-0.006158994613185464,False,False,
324,0.515625,0.9609375,,,,False,False,
325,0.515625,0.9609375,,,,False,False,
326,0.515625,0.9609375,0.032627192839329924,-1.0,-0.005503694643839392,False,False,
327,0.5390625,1.0,0.008369516048279445,-0.23322600988296122,-0.0005267087921626895,False,False,
328,0.5703125,0.5,,,,False,False,
329,0.5703125,0.5,-0.03803461069076364,1.0,0.0023489622769577692,False,False,
330,0.5703125,-0.0,,,,False,False,
331,0.5703125,-0.0,-0.010308693158983702,0.9251672770656484,1.2368449058919772e-05,False,False,
332,0.5703125,-0.0,,,,False,False,
333,0.5703125,-0.0,-0.0028701357133718497,0.2683751402206071,0.0003485648440086286,False,False,
334,0.5859375,-0.0,-0.0005228306253257509,0.1693227655173941,0.0003000555143419812,False,False,
335,0.0,-0.109375,,,,False,False,
336,0.0,-0.109375,-0.029910304456683877,1.0,0.001075754269647527,False,False,
337,-1.0,-0.9921875,-0.015606565925088429,0.7122743467850198,0.0020579378532061825,False,False,
338,-1.0,-0.9921875,,,,False,False,
339,-1.0,-0.9921875,-0.011289057850599396,0.46284780898542016,0.00239688735321773,False,False,
340,-1.0,-0.96875,,,,False,False,
341,-1.0,-0.96875,-0.0017365239007332888,-0.04845467106694074,0.0014887307874111898,False,False,
342,-1.0,-0.9140625,0.005737023972664333,-0.7522242722682623,0.001457762688913061,False,False,
343,0.0,-0.9921875,,,,False,False,
344,0.0,-0.9921875,-0.01098341907389617,1.0,0.006691917094264291,False,False,
345,0.9921875,-0.9921875,,,,False,False,
346,0.9921875,-0.9921875,-0.013376507139450109,0.8433199953865015,0.004768451147990777,False,False,
347,0.9921875,-0.9921875,,,,False,False,
348,0.9921875,-0.9921875,-0.007650445961848327,0.6125254821275768,0.004971606793925672,False,False,
349,0.9921875,-0.9921875,-0.006507856100505406,0.38936744892875086,0.004900966555065929,False,False,
350,0.0,-0.9921875,,,,False,False,
351,0.0,-0.9921875,0.0012291539265566732,-0.013842062172812553,0.002462782628863756,False,False,
352,0.0,-0.9921875,0.0007630608357975891,0.25896272068292,0.004101206657630887,False,False,
353,0.0,-0.9921875,0.003749461670659566,0.3990801713016641,0.004006561812753223,False,False,
354,0.9921875,-0.9921875,0.00388687088090893,0.4759249867703658,0.0048265057814379335,False,False,
355,0.9921875,-0.9921875,,,,True,False,
356,0.9921875,-0.9921875,-0.008661182608845918,1.0,0.0017444659386198556,True,False,
357,0.9921875,-0.9921875,1.0,1.0,0.35075726121684636,True,False,
358,0.9921875,-0.9921875,,,,True,False,
359,0.9921875,-0.9921875,1.0,-1.0,0.00557928424979486,True,False,
360,0.9921875,-0.9921875,,,,True,False,
361,0.9921875,-0.9921875,0.37595286882871737,-1.0,-0.28974481671275515,True,False,
362,0.9921875,-0.9921875,0.4549537531600283,-0.46945576162684266,0.030965479657491732,True,False,
363,0.9921875,-0.9921875,,,,True,False,
364,0.9921875,-0.9921875,0.33517302283987604,-0.4954551248021136,0.24928325972946774,True,False,
365,0.9921875,-0.9921875,0.1042114543257441,-0.46839699070229984,0.517223434840433,True,False,
366,0.9921875,-0.4375,-0.02874626273287848,-0.3724669456449128,0.6392799404441544,True,False,
367,0.9921875,-0.109375,-0.02018026305792578,-0.39751529859981766,0.6523826058182676,True,False,
368,0.9921875,-0.0,,,,True,False,
369,0.9921875,-0.0,,,,True,False,
370,0.9921875,-0.0,0.06154131030168479,0.11029625992290902,0.6748259628187873,True,False,
371,0.9921875,0.1171875,0.1188870320226642,-0.08916332400968814,0.31914089555442404,True,False,
372,0.9921875,0.1171875,,,,False,False,
373,0.9921875,0.1171875,-1.0,-1.0,-0.2044359031247894,False,False,
374,0.9921875,0.1171875,,,,False,False,
375,0.9921875,0.1171875,-1.0,-1.0,-0.060411119000781256,False,False,
376,0.9921875,0.1171875,,,,False,False,
377,0.9921875,0.1171875,-0.3461841232648855,-1.0,-0.016726370990975722,False,False,
378,0.9921875,1.0,,,,False,False,
379,0.9921875,1.0,0.13176804333070172,-1.0,-0.012797035451742423,False,False,
380,0.9921875,1.0,,,,False,False,
381,0.9921875,1.0,1.0,1.0,-0.9041971526884724,False,False,
382,0.9921875,0.125,,,,False,False,
383,0.9921875,0.125,1.0,-0.8995666011497091,-0.5593877767276574,False,False,
384,0.9921875,-0.0,-1.0,1.0,0.09429815712349202,False,False,
385,0.9921875,-0.0,,,,False,False,
386,0.9921875,-0.0,,,,False,False,
387,0.9921875,-0.234375,,,,False,False,
388,0.9921875,-0.234375,,,,False,False,
389,0.9921875,-0.234375,,,,False,False,
390,0.9921875,-0.9921875,0.020331215523341686,1.0,0.00855778584296489,False,False,
391,0.9921875,-0.9921875,,,,False,False,
392,0.9921875,-0.9921875,0.010096097471661578,0.6261969484402286,0.005475099470535862,False,False,
393,0.9921875,-0.9921875,,,,False,False,
394,0.9921875,-0.9921875,0.006885908909350932,0.4352205088819087,0.0038019095643917573,False,False,
395,0.9921875,-0.9921875,,,,True,False,
396,0.9921875,-0.9921875,-0.16481612619202665,-0.6750386314713794,-0.11950597700818326,True,False,
397,0.9921875,-0.0703125,,,,True,False,
398,0.9921875,-0.0703125,-1.0,-0.8222147315984074,-0.6057678072563574,False,False,
399,0.9921875,-0.0,-0.8458918524138835,-0.0784857692675659,-0.25514322654196137,False,True,
400,0.9921875,-0.0,,,,False,True,
401,0.9921875,-0.0,-1.0,-0.849320165225777,-0.25910254109130826,False,True,
402,0.9921875,-0.0,,,,False,True,
403,0.9921875,-0.0,-1.0,1.0,-1.0,False,True,
404,0.9921875,-0.0703125,-1.0,0.4080476409239734,-0.16730833145230564,False,True,
405,0.9921875,-0.1328125,,,,False,False,
406,0.9921875,-0.1328125,1.0,0.45875488865920805,-0.1724805733765806,False,False,
407,0.9921875,-0.0,-0.26287370465207266,-0.13108196519478604,-0.0005473129509984697,False,False,
408,0.9921875,-0.0,0.7912500174574195,0.036336730014394275,-0.17977536490327733,False,False,
409,0.9921875,-0.0,1.0,-0.06954971718092585,-0.4214088154831454,False,False,
410,0.9921875,-0.0,,,,False,False,
411,0.9921875,-0.0,1.0,-0.3731857489963325,-0.34296304042313525,False,False,
412,0.9921875,-0.0,,,,False,False,
413,0.9921875,-0.0,1.0,-0.7433978988558368,-0.44080386077518924,False,False,
414,0.9921875,-0.0,,,,False,False,
415,0.9921875,-0.0,0.672368766112358,-0.0724206156631356,-0.14007419420788011,False,False,
416,0.9921875,-0.0,-0.014394530782052906,7.816633631402162e-05,-0.011544967380866755,False,False,
